date,ahca
2016-11-18,0.5974358974358974
2016-11-19,0.0
2016-11-20,0.0
2016-11-21,0.5974358974358974
2016-11-22,0.5974358974358974
2016-11-23,0.5974358974358974
2016-11-24,0.0
2016-11-25,0.0
2016-11-26,0.0
2016-11-27,0.0
2016-11-28,0.5974358974358974
2016-11-29,0.5974358974358974
2016-11-30,1.1948717948717948
2016-12-01,0.5974358974358974
2016-12-02,0.5974358974358974
2016-12-03,0.0
2016-12-04,0.0
2016-12-05,0.5974358974358974
2016-12-06,0.5974358974358974
2016-12-07,0.5974358974358974
2016-12-08,0.5974358974358974
2016-12-09,0.5974358974358974
2016-12-10,0.0
2016-12-11,0.0
2016-12-12,0.5974358974358974
2016-12-13,0.5974358974358974
2016-12-14,0.5974358974358974
2016-12-15,0.5974358974358974
2016-12-16,1.1948717948717948
2016-12-17,0.5974358974358974
2016-12-18,0.0
2016-12-19,0.5974358974358974
2016-12-20,0.5974358974358974
2016-12-21,0.5974358974358974
2016-12-22,0.5974358974358974
2016-12-23,0.5974358974358974
2016-12-24,0.0
2016-12-25,0.0
2016-12-26,0.0
2016-12-27,0.5974358974358974
2016-12-28,0.5974358974358974
2016-12-29,0.5974358974358974
2016-12-30,0.5974358974358974
2016-12-31,0.0
2017-01-01,0.0
2017-01-02,0.5974358974358974
2017-01-03,1.1948717948717948
2017-01-04,1.1948717948717948
2017-01-05,0.5974358974358974
2017-01-06,0.5974358974358974
2017-01-07,0.0
2017-01-08,0.0
2017-01-09,1.1948717948717948
2017-01-10,0.5974358974358974
2017-01-11,0.5974358974358974
2017-01-12,1.1948717948717948
2017-01-13,0.5974358974358974
2017-01-14,0.0
2017-01-15,0.0
2017-01-16,0.5974358974358974
2017-01-17,1.1948717948717948
2017-01-18,0.5974358974358974
2017-01-19,1.1948717948717948
2017-01-20,1.1948717948717948
2017-01-21,0.0
2017-01-22,0.0
2017-01-23,1.1948717948717948
2017-01-24,1.1948717948717948
2017-01-25,1.1948717948717948
2017-01-26,1.1948717948717948
2017-01-27,0.5974358974358974
2017-01-28,0.0
2017-01-29,0.0
2017-01-30,1.1948717948717948
2017-01-31,0.5974358974358974
2017-02-01,0.5974358974358974
2017-02-02,0.5974358974358974
2017-02-03,0.5974358974358974
2017-02-04,0.5974358974358974
2017-02-05,0.0
2017-02-06,0.5974358974358974
2017-02-07,1.1948717948717948
2017-02-08,0.5974358974358974
2017-02-09,0.5974358974358974
2017-02-10,0.5974358974358974
2017-02-11,0.0
2017-02-12,0.5974358974358974
2017-02-13,1.1948717948717948
2017-02-14,0.5974358974358974
2017-02-15,0.5974358974358974
2017-02-16,1.1948717948717948
2017-02-17,0.5974358974358974
2017-02-18,0.0
2017-02-19,0.0
2017-02-20,0.5974358974358974
2017-02-21,0.5974358974358974
2017-02-22,0.5974358974358974
2017-02-23,0.5974358974358974
2017-02-24,1.1948717948717948
2017-02-25,0.0
2017-02-26,0.0
2017-02-27,0.5974358974358974
2017-02-28,0.5974358974358974
2017-03-01,1.0974358974358975
2017-03-02,1.0974358974358975
2017-03-03,0.7987179487179488
2017-03-04,0.0
2017-03-05,0.2987179487179487
2017-03-06,0.7987179487179488
2017-03-07,4.091025641025642
2017-03-08,4.88974358974359
2017-03-09,6.785897435897436
2017-03-10,4.88974358974359
2017-03-11,2.194871794871795
2017-03-12,2.194871794871795
2017-03-13,6.285897435897436
2017-03-14,13.071794871794872
2017-03-15,7.084615384615384
2017-03-16,4.88974358974359
2017-03-17,4.091025641025642
2017-03-18,2.694871794871795
2017-03-19,2.194871794871795
2017-03-20,3.792307692307692
2017-03-21,7.883333333333333
2017-03-22,13.571794871794872
2017-03-23,39.41666666666667
2017-03-24,59.371794871794876
2017-03-25,17.76025641025641
2017-03-26,5.38974358974359
2017-03-27,5.188461538461539
2017-03-28,3.292307692307692
2017-03-29,2.4935897435897436
2017-03-30,2.694871794871795
2017-03-31,1.896153846153846
2017-04-01,0.7987179487179488
2017-04-02,1.0
2017-04-03,2.0
2017-04-04,2.0
2017-04-05,1.0
2017-04-06,1.0
2017-04-07,1.0
2017-04-08,1.0
2017-04-09,1.0
2017-04-10,1.0
2017-04-11,1.0
2017-04-12,1.0
2017-04-13,1.0
2017-04-14,1.0
2017-04-15,0.0
2017-04-16,0.0
2017-04-17,1.0
2017-04-18,1.0
2017-04-19,1.0
2017-04-20,2.0
2017-04-21,2.0
2017-04-22,1.0
2017-04-23,1.0
2017-04-24,2.0
2017-04-25,2.0
2017-04-26,3.0
2017-04-27,3.0
2017-04-28,2.0
2017-04-29,1.0
2017-04-30,1.0
2017-05-01,3.0
2017-05-02,5.0
2017-05-03,8.0
2017-05-04,100.0
2017-05-05,94.0
2017-05-06,39.0
2017-05-07,23.0
2017-05-08,19.0
2017-05-09,15.0
2017-05-10,8.0
2017-05-11,7.0
2017-05-12,5.0
2017-05-13,4.0
2017-05-14,3.0
2017-05-15,4.0
2017-05-16,4.0
2017-05-17,4.0
2017-05-18,4.0
2017-05-19,3.0
2017-05-20,2.0
2017-05-21,1.0
2017-05-22,3.0
2017-05-23,4.0
2017-05-24,11.0
2017-05-25,7.0
2017-05-26,4.0
2017-05-27,2.0
2017-05-28,2.0
2017-05-29,1.0
2017-05-30,3.0
2017-05-31,3.0
2017-06-01,3.0
2017-06-02,2.0
2017-06-03,1.0
